time	V(N004,N005)
8.137094164452291e-002	8.751796e+000
8.146859789452290e-002	8.750941e+000
8.156625414452290e-002	8.750086e+000
8.176156664452289e-002	8.748377e+000
8.195687914452288e-002	8.746669e+000
8.215219164452287e-002	8.744961e+000
8.234750414452285e-002	8.743253e+000
8.264047289452284e-002	8.740692e+000
8.293344164452282e-002	8.738132e+000
8.322641039452280e-002	8.735572e+000
8.342172289452279e-002	8.733866e+000
8.371469164452278e-002	8.731308e+000
8.400766039452276e-002	8.728750e+000
8.430062914452274e-002	8.726193e+000
8.449594164452273e-002	8.724489e+000
8.469125414452272e-002	8.722785e+000
8.488656664452271e-002	8.721081e+000
8.498422289452270e-002	8.720230e+000
8.508187914452270e-002	8.719378e+000
8.517953539452269e-002	8.718527e+000
8.527719164452269e-002	8.717676e+000
8.537484789452268e-002	8.716824e+000
8.547250414452268e-002	8.715973e+000
8.557016039452267e-002	8.715122e+000
8.566781664452267e-002	8.714271e+000
8.576547289452266e-002	8.713420e+000
8.586312914452265e-002	8.712571e+000
8.589396804431787e-002	8.712303e+000
8.592303933969657e-002	8.712052e+000
8.594473310281181e-002	8.711868e+000
8.596812536664221e-002	8.711671e+000
8.599078116708445e-002	8.711486e+000
8.601496916343636e-002	8.711298e+000
8.604143626489680e-002	8.711112e+000
8.607278274972639e-002	8.710936e+000
8.611558157298913e-002	8.710815e+000
8.618029975857645e-002	8.710932e+000
8.625058887266818e-002	8.711529e+000
8.632628057844644e-002	8.712845e+000
8.642393682844643e-002	8.715521e+000
8.652159307844642e-002	8.719221e+000
8.661924932844642e-002	8.723941e+000
8.671690557844641e-002	8.729585e+000
8.681456182844641e-002	8.736048e+000
8.691221807844640e-002	8.743215e+000
8.700987432844640e-002	8.750967e+000
8.710753057844639e-002	8.759182e+000
8.720518682844639e-002	8.767739e+000
8.730284307844638e-002	8.776511e+000
8.740049932844637e-002	8.785377e+000
8.749815557844637e-002	8.794213e+000
8.759581182844636e-002	8.802896e+000
8.769346807844636e-002	8.811304e+000
8.779112432844635e-002	8.819321e+000
8.788878057844635e-002	8.826828e+000
8.798643682844634e-002	8.833714e+000
8.808409307844634e-002	8.839870e+000
8.818174932844633e-002	8.845195e+000
8.827940557844632e-002	8.849597e+000
8.837706182844632e-002	8.852996e+000
8.847471807844631e-002	8.855342e+000
8.857237432844631e-002	8.856631e+000
8.867003057844630e-002	8.857053e+000
8.871558655191059e-002	8.856962e+000
8.875904547571296e-002	8.856706e+000
8.880745005268005e-002	8.856349e+000
8.882442385762623e-002	8.856211e+000
8.884122878424614e-002	8.856068e+000
8.885857539241078e-002	8.855919e+000
8.887544662562334e-002	8.855772e+000
8.889320338874358e-002	8.855617e+000
8.890982044107082e-002	8.855471e+000
8.892651948904924e-002	8.855324e+000
8.894319221307905e-002	8.855177e+000
8.896100427721591e-002	8.855019e+000
8.898270227841557e-002	8.854827e+000
8.900798010708377e-002	8.854604e+000
8.904031119545092e-002	8.854318e+000
8.908251786035887e-002	8.853944e+000
8.914390130775984e-002	8.853400e+000
8.924155755775984e-002	8.852536e+000
8.933921380775983e-002	8.851672e+000
8.943687005775983e-002	8.850807e+000
8.953452630775982e-002	8.849943e+000
8.963218255775982e-002	8.849078e+000
8.972983880775981e-002	8.848215e+000
8.982749505775980e-002	8.847351e+000
9.002280755775979e-002	8.845623e+000
9.021812005775978e-002	8.843895e+000
9.031577630775978e-002	8.843032e+000
9.060874505775976e-002	8.840441e+000
9.090171380775974e-002	8.837852e+000
9.119468255775973e-002	8.835263e+000
9.148765130775971e-002	8.832675e+000
9.178062005775969e-002	8.830087e+000
9.207358880775968e-002	8.827501e+000
9.236655755775966e-002	8.824915e+000
9.265952630775964e-002	8.822330e+000
9.295249505775963e-002	8.819746e+000
9.314780755775962e-002	8.818024e+000
9.324546380775961e-002	8.817163e+000
9.334312005775960e-002	8.816301e+000
9.344077630775960e-002	8.815441e+000
9.353843255775959e-002	8.814580e+000
9.363608880775959e-002	8.813719e+000
9.373374505775958e-002	8.812858e+000
9.383140130775958e-002	8.811998e+000
9.392905755775957e-002	8.811137e+000
9.402671380775957e-002	8.810277e+000
9.412437005775956e-002	8.809417e+000
9.418263421448156e-002	8.808908e+000
9.420774653072603e-002	8.808690e+000
9.423105814890154e-002	8.808491e+000
9.425441623655180e-002	8.808297e+000
9.427706386722520e-002	8.808117e+000
9.430221995019254e-002	8.807934e+000
9.433095441904160e-002	8.807760e+000
9.436919353391746e-002	8.807638e+000
9.444190147918195e-002	8.807755e+000
9.451040188179098e-002	8.808345e+000
9.458368298917763e-002	8.809674e+000
9.468133923917763e-002	8.812481e+000
9.477899548917762e-002	8.816384e+000
9.487665173917761e-002	8.821394e+000
9.497430798917761e-002	8.827417e+000
9.507196423917760e-002	8.834349e+000
9.516962048917760e-002	8.842074e+000
9.526727673917759e-002	8.850474e+000
9.536493298917759e-002	8.859428e+000
9.546258923917758e-002	8.868811e+000
9.556024548917758e-002	8.878500e+000
9.565790173917757e-002	8.888370e+000
9.575555798917756e-002	8.898296e+000
9.585321423917756e-002	8.908152e+000
9.595087048917755e-002	8.917818e+000
9.604852673917755e-002	8.927172e+000
9.614618298917754e-002	8.936094e+000
9.624383923917754e-002	8.944467e+000
9.634149548917753e-002	8.952179e+000
9.643915173917753e-002	8.959119e+000
9.653680798917752e-002	8.965185e+000
9.663446423917751e-002	8.970283e+000
9.673212048917751e-002	8.974327e+000
9.682977673917750e-002	8.977258e+000
9.692743298917750e-002	8.979053e+000
9.702508923917749e-002	8.979858e+000
9.708281047857217e-002	8.979895e+000
9.712270514444013e-002	8.979719e+000
9.717523079555378e-002	8.979366e+000
9.719309388102722e-002	8.979226e+000
9.721300073433283e-002	8.979058e+000
9.723025557290298e-002	8.978910e+000
9.724954999460374e-002	8.978741e+000
9.726859475222163e-002	8.978573e+000
9.728842506427564e-002	8.978396e+000
9.731214600530429e-002	8.978185e+000
9.734000587475729e-002	8.977936e+000
9.737599692628801e-002	8.977613e+000
9.742424285002427e-002	8.977180e+000
9.749690760391976e-002	8.976527e+000
9.759456385391975e-002	8.975650e+000
9.769222010391974e-002	8.974774e+000
9.778987635391974e-002	8.973898e+000
9.788753260391973e-002	8.973022e+000
9.798518885391973e-002	8.972145e+000
9.808284510391972e-002	8.971270e+000
9.818050135391972e-002	8.970393e+000
9.837581385391971e-002	8.968642e+000
9.857112635391969e-002	8.966890e+000
9.886409510391968e-002	8.964263e+000
9.915706385391966e-002	8.961637e+000
9.945003260391964e-002	8.959012e+000
9.974300135391963e-002	8.956388e+000
9.993831385391962e-002	8.954638e+000
1.000000000000000e-001	8.954086e+000
